,age,job,marital,education,default,housing,loan,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
9847,59,services,married,high.school,unknown,yes,no,jun,fri,13,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9848,55,services,married,basic.6y,unknown,no,no,jul,tue,31,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9849,47,blue-collar,married,basic.6y,no,no,no,may,mon,92,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9850,26,admin.,single,university.degree,no,no,no,oct,fri,133,2,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,no
9851,43,blue-collar,single,basic.4y,no,yes,no,nov,mon,42,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
9852,57,management,married,university.degree,no,yes,no,aug,tue,71,1,5,2,failure,-2.9,92.201,-31.4,0.883,5076.2,no
9853,29,services,married,high.school,unknown,yes,no,may,thu,161,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
9854,42,technician,married,basic.9y,no,no,no,apr,mon,441,4,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
9855,44,blue-collar,married,basic.9y,unknown,yes,no,jul,mon,369,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
9856,41,blue-collar,married,basic.9y,no,no,no,jun,mon,644,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
9857,35,technician,single,high.school,no,yes,no,jun,thu,159,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
9858,33,blue-collar,married,basic.6y,no,yes,no,may,wed,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9859,36,admin.,divorced,high.school,no,yes,yes,may,tue,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
9860,39,blue-collar,married,basic.6y,no,yes,no,may,wed,279,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9861,46,admin.,married,university.degree,no,no,no,may,tue,268,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9862,58,blue-collar,married,basic.4y,no,yes,no,aug,wed,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
9863,27,self-employed,single,university.degree,no,yes,yes,may,thu,73,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
9864,36,self-employed,married,basic.9y,unknown,no,no,aug,thu,406,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9865,50,blue-collar,single,basic.9y,unknown,no,no,may,fri,165,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
9866,37,entrepreneur,divorced,high.school,unknown,yes,no,jul,wed,538,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
9867,32,technician,single,university.degree,no,yes,no,jul,thu,119,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9868,29,admin.,single,university.degree,unknown,no,no,aug,fri,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
9869,31,services,married,high.school,no,yes,no,may,wed,322,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
9870,43,blue-collar,married,basic.9y,unknown,no,no,may,tue,550,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9871,46,services,married,basic.9y,no,yes,no,jul,thu,40,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
9872,44,technician,married,professional.course,no,no,no,aug,wed,202,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9873,57,services,married,high.school,no,yes,no,apr,mon,113,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9874,58,blue-collar,married,basic.9y,no,yes,no,nov,tue,180,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
9875,33,admin.,single,professional.course,no,yes,no,jul,thu,143,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
9876,46,self-employed,married,university.degree,no,yes,no,may,tue,151,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9877,51,services,married,high.school,no,yes,no,may,fri,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
9878,36,admin.,divorced,high.school,no,yes,no,may,thu,233,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
9879,29,admin.,single,university.degree,no,yes,yes,jul,thu,258,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
9880,28,admin.,single,high.school,no,no,no,jul,wed,107,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9881,60,management,married,university.degree,no,no,no,jun,mon,316,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9882,55,retired,married,basic.4y,no,no,no,jun,tue,553,2,3,4,failure,-2.9,92.963,-40.8,1.262,5076.2,no
9883,33,technician,married,professional.course,no,yes,no,may,tue,219,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9884,56,retired,married,basic.4y,unknown,yes,no,aug,wed,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
9885,56,technician,married,basic.4y,unknown,no,no,may,fri,95,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
9886,47,self-employed,married,basic.4y,unknown,no,no,may,thu,168,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9887,52,blue-collar,married,basic.9y,unknown,no,yes,jul,fri,432,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9888,44,blue-collar,married,basic.4y,unknown,no,no,may,fri,361,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9889,30,blue-collar,married,basic.6y,no,yes,yes,jul,tue,241,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9890,46,admin.,single,university.degree,no,yes,no,jul,mon,413,5,999,0,nonexistent,-2.9,92.469,-33.6,1.048,5076.2,no
9891,42,blue-collar,married,basic.9y,no,no,no,may,thu,276,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9892,44,entrepreneur,divorced,university.degree,no,no,no,apr,thu,404,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
9893,32,admin.,single,university.degree,no,no,no,nov,wed,1307,3,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
9894,43,technician,married,professional.course,no,no,no,aug,wed,78,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9895,30,admin.,single,high.school,no,no,no,may,mon,577,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9896,47,entrepreneur,married,professional.course,unknown,unknown,unknown,jun,thu,19,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
9897,27,services,single,basic.9y,no,yes,yes,jul,tue,88,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
9898,33,admin.,divorced,university.degree,no,no,no,aug,thu,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
9899,49,housemaid,married,basic.4y,no,no,no,may,tue,283,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9900,36,technician,married,professional.course,no,yes,no,may,fri,157,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9901,25,technician,single,high.school,no,no,no,jul,thu,27,16,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
9902,35,services,single,high.school,no,unknown,unknown,may,fri,119,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9903,34,blue-collar,single,basic.4y,unknown,no,yes,may,wed,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
9904,29,management,married,university.degree,no,yes,no,dec,tue,207,4,999,0,nonexistent,-3,92.713,-33,0.707,5023.5,no
9905,28,admin.,married,university.degree,no,no,no,jul,wed,118,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9906,35,admin.,single,university.degree,no,no,no,aug,thu,250,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
9907,50,admin.,divorced,university.degree,no,yes,no,aug,tue,23,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
9908,32,blue-collar,married,basic.9y,no,no,no,apr,fri,342,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9909,55,blue-collar,married,basic.9y,no,no,no,jun,mon,101,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
9910,43,blue-collar,married,basic.4y,no,yes,no,may,tue,269,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9911,43,unemployed,divorced,basic.9y,no,yes,no,jul,tue,187,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
9912,45,blue-collar,divorced,basic.4y,no,no,no,may,tue,78,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9913,22,admin.,married,high.school,no,yes,yes,apr,fri,156,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9914,55,technician,married,university.degree,unknown,no,no,aug,wed,144,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
9915,54,management,married,university.degree,no,yes,yes,aug,thu,121,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
9916,31,blue-collar,single,high.school,no,no,no,jun,fri,672,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
9917,32,services,married,high.school,no,no,no,nov,wed,44,4,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
9918,28,unknown,single,basic.9y,unknown,yes,no,may,wed,102,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
9919,34,technician,divorced,professional.course,no,yes,no,apr,fri,172,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9920,57,management,married,university.degree,no,yes,no,nov,fri,108,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
9921,34,blue-collar,married,basic.6y,no,no,no,may,wed,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9922,42,admin.,single,high.school,no,yes,no,nov,mon,86,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
9923,39,admin.,married,high.school,no,no,no,may,fri,229,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
9924,32,admin.,divorced,university.degree,no,no,no,aug,wed,102,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9925,29,technician,single,basic.9y,no,no,no,may,thu,141,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9926,35,blue-collar,married,high.school,no,no,yes,may,tue,108,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9927,42,blue-collar,married,unknown,no,no,yes,may,fri,248,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9928,33,management,married,high.school,unknown,no,no,may,thu,234,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
9929,37,admin.,married,university.degree,no,yes,yes,apr,mon,245,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9930,50,services,married,basic.4y,no,no,no,aug,fri,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
9931,71,retired,married,basic.4y,no,no,no,apr,mon,92,8,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,no
9932,50,blue-collar,married,basic.6y,unknown,yes,no,nov,mon,105,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
9933,30,technician,single,professional.course,no,yes,no,jul,tue,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9934,55,technician,married,basic.9y,unknown,unknown,unknown,may,fri,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
9935,32,services,married,high.school,no,no,no,aug,tue,205,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
9936,40,admin.,single,high.school,no,yes,no,jun,tue,154,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
9937,24,student,single,high.school,no,unknown,unknown,may,fri,86,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
9938,57,management,divorced,university.degree,no,no,no,may,wed,283,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
9939,32,blue-collar,divorced,basic.6y,unknown,yes,no,jul,wed,670,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9940,33,blue-collar,divorced,basic.9y,no,no,no,apr,mon,10,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9941,29,admin.,single,university.degree,no,yes,yes,aug,fri,33,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9942,25,services,single,high.school,no,yes,no,jul,mon,75,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
9943,38,technician,married,professional.course,no,yes,no,nov,mon,61,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
9944,49,housemaid,divorced,basic.6y,no,yes,no,may,wed,295,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
9945,34,technician,single,university.degree,no,no,no,may,fri,162,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9946,44,technician,divorced,university.degree,no,yes,no,aug,thu,136,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
9947,48,admin.,single,university.degree,no,yes,yes,jul,tue,265,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
9948,36,management,married,university.degree,no,yes,yes,jun,mon,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
9949,34,admin.,married,university.degree,no,yes,no,nov,fri,138,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
9950,32,admin.,married,university.degree,no,unknown,unknown,jul,thu,148,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9951,31,admin.,single,university.degree,no,yes,no,jul,tue,82,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
9952,33,admin.,married,professional.course,no,unknown,unknown,may,thu,110,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
9953,32,admin.,single,university.degree,no,no,no,aug,tue,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
9954,41,technician,divorced,university.degree,no,yes,yes,aug,fri,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
9955,49,blue-collar,married,basic.9y,unknown,yes,no,aug,tue,60,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
9956,29,services,divorced,high.school,no,yes,no,jul,wed,188,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9957,51,admin.,divorced,university.degree,unknown,no,no,aug,fri,59,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
9958,32,blue-collar,married,basic.6y,unknown,yes,no,may,fri,343,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9959,54,admin.,married,high.school,no,no,no,aug,tue,84,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
9960,44,retired,divorced,professional.course,no,yes,no,nov,mon,231,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
9961,21,student,single,unknown,no,no,no,sep,tue,9,1,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,no
9962,36,admin.,married,university.degree,no,no,no,jul,thu,561,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9963,32,blue-collar,married,basic.4y,unknown,no,no,jun,mon,188,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9964,56,housemaid,divorced,high.school,no,yes,no,nov,thu,67,6,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
9965,41,admin.,married,basic.9y,no,yes,no,nov,wed,135,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
9966,49,admin.,married,unknown,unknown,no,no,jul,mon,630,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
9967,48,entrepreneur,married,basic.6y,no,no,no,may,wed,1369,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9968,40,entrepreneur,married,high.school,no,no,no,may,fri,132,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9969,36,technician,single,university.degree,no,no,no,aug,wed,208,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9970,59,technician,married,university.degree,no,no,no,jun,thu,136,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
9971,33,technician,married,university.degree,no,yes,no,aug,wed,312,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
9972,36,admin.,married,high.school,no,no,no,may,mon,76,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9973,35,blue-collar,divorced,basic.9y,unknown,no,no,may,tue,521,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9974,26,technician,single,high.school,no,yes,no,jul,mon,124,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9975,35,admin.,married,high.school,no,yes,yes,may,thu,81,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
9976,52,entrepreneur,married,basic.9y,unknown,no,no,may,wed,267,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9977,55,services,married,high.school,no,yes,no,aug,wed,63,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9978,28,student,single,unknown,no,no,no,jun,wed,208,4,999,0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,no
9979,33,admin.,single,university.degree,no,no,no,aug,thu,402,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
9980,54,housemaid,divorced,basic.4y,no,unknown,unknown,jul,tue,179,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
9981,45,technician,married,university.degree,no,no,no,jun,thu,65,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9982,35,admin.,single,university.degree,no,no,yes,may,fri,174,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9983,34,blue-collar,married,basic.9y,no,no,yes,apr,mon,96,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9984,59,services,married,high.school,no,yes,no,jul,thu,362,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
9985,30,services,single,high.school,no,yes,no,may,wed,190,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
9986,26,admin.,married,high.school,no,no,no,jul,mon,455,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
9987,48,blue-collar,married,basic.9y,no,yes,no,aug,fri,192,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
9988,40,admin.,single,high.school,no,yes,no,jun,mon,136,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
9989,51,blue-collar,married,basic.9y,no,yes,yes,may,wed,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
9990,62,retired,married,professional.course,no,yes,no,may,mon,212,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
9991,36,blue-collar,single,university.degree,unknown,no,no,jun,mon,323,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
9992,42,admin.,married,university.degree,no,no,no,jul,fri,591,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9993,29,admin.,single,high.school,no,no,no,aug,fri,384,1,4,3,success,-2.9,92.201,-31.4,0.881,5076.2,no
9994,40,services,divorced,basic.9y,no,yes,no,jul,fri,85,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
9995,36,technician,single,professional.course,no,no,yes,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
9996,33,admin.,married,university.degree,no,no,no,may,mon,157,2,15,3,failure,-1.8,93.876,-40,0.685,5008.7,no
9997,42,blue-collar,married,basic.9y,unknown,yes,no,may,thu,191,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
9998,43,unemployed,married,basic.9y,unknown,yes,yes,nov,mon,252,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
9999,40,services,single,high.school,no,yes,no,may,tue,208,6,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
10000,33,blue-collar,single,basic.9y,unknown,no,no,may,mon,130,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
10001,36,entrepreneur,married,university.degree,no,yes,no,may,thu,23,15,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
10002,47,admin.,married,high.school,no,no,no,may,wed,465,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
10003,31,technician,single,basic.9y,no,yes,no,jul,mon,227,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10004,25,technician,single,professional.course,no,yes,no,jul,thu,660,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
10005,36,admin.,single,university.degree,no,no,no,jun,tue,70,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10006,35,blue-collar,single,high.school,no,yes,no,may,wed,49,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
10007,38,management,married,university.degree,no,no,no,aug,wed,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
10008,50,technician,divorced,professional.course,no,yes,no,jul,fri,41,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
10009,31,admin.,divorced,university.degree,no,yes,no,aug,thu,177,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
10010,42,blue-collar,single,basic.4y,no,yes,no,may,thu,560,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
10011,34,admin.,married,university.degree,no,yes,no,may,thu,293,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
10012,43,admin.,married,high.school,no,yes,no,may,wed,121,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
10013,30,blue-collar,single,basic.9y,no,no,no,may,fri,193,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
10014,33,admin.,married,university.degree,no,no,no,may,fri,724,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
10015,52,retired,married,basic.9y,no,no,no,jul,wed,171,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10016,32,admin.,single,university.degree,no,yes,no,jul,fri,123,4,999,0,nonexistent,-2.9,92.469,-33.6,1.007,5076.2,no
10017,56,management,divorced,university.degree,no,no,no,nov,wed,90,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
10018,57,retired,unknown,basic.4y,no,yes,no,may,thu,171,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
10019,32,blue-collar,married,basic.6y,no,no,no,may,wed,163,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10020,39,student,single,unknown,no,yes,no,aug,fri,104,2,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,no
10021,50,blue-collar,married,basic.9y,no,yes,yes,nov,mon,186,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
10022,33,services,single,high.school,no,no,yes,may,mon,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
10023,44,admin.,married,high.school,no,yes,no,jul,wed,118,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10024,38,unemployed,single,university.degree,no,yes,no,nov,tue,97,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
10025,47,blue-collar,married,basic.4y,unknown,yes,no,may,mon,115,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
10026,34,technician,married,university.degree,no,yes,yes,aug,wed,83,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
10027,34,admin.,single,high.school,no,no,no,nov,mon,303,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
10028,39,admin.,married,high.school,no,no,no,nov,wed,138,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
10029,48,admin.,married,basic.9y,unknown,no,no,jun,thu,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10030,34,services,married,basic.9y,unknown,yes,no,jul,mon,80,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
